id,brand_intl_name,brand_name,checkin_count,f1,f2,f3,f4,f5,f6,flavour_tags,intl_name,name,pictures,rank,score,similar_brands,year_month
8685,Hokkaido,北海道,2155,0.3931301534175873,0.5101219415664673,0.30329403281211853,0.36664456129074097,0.368727445602417,0.472068727016449,旨味|酸味|苦味|余韻|ガス|フルーティ|辛口|甘味|バランス|スッキリ|しっかり|キレ|さわやか|穏やか|フレッシュ|綺麗|華やか|ピリリ|チーズ|メロン,Kamikawataisetsu,上川大雪,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/HtI3DlJGQFA5i|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1aN8lGAhz0Cxut|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1vmqDHlBklCOZn,1,4.412219047546387,まんさくの花|山形正宗|大那|雨後の月|上喜元,202512
2,Hokkaido,北海道,2253,0.2667025029659271,0.5250331163406372,0.33353158831596375,0.4151276648044586,0.4466286301612854,0.41250285506248474,辛口|旨味|甘味|スッキリ|酸味|常温|キレ|フルーティ|熱燗|さわやか|しっかり|余韻|フレッシュ|キリリ|穏やか|苦味|濃厚|綺麗|柔らかい|優しい,Otokoyama,男山,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/ebLTF7Thkwkqc|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/nPjaVV358n74J|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2W8kEvr3MQWGRk,2,4.086538314819336,亀齢|澤乃井|初孫|乾坤一|喜楽長,202512
575,Hokkaido,北海道,1880,0.4338448941707611,0.525477409362793,0.27072882652282715,0.43158581852912903,0.2485574185848236,0.46293723583221436,バナナ|ガス|桜|旨味|苦味|甘味|酸味|フルーティ|しっかり|華やか|スッキリ|バランス|キレ|さわやか|辛口|パイナップル|余韻|軽快|フレッシュ|ヨーグルト,Michizakura,三千櫻,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1nNn5cYci2xq06|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2cFe6ifZfdtYNo|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/UP41p4Jp6hutp,3,4.051127910614014,基峰鶴|若波|大納川|十六代九郎右衛門|大盃,202512
1928,Hokkaido,北海道,1277,0.19200533628463745,0.4424373507499695,0.32931599020957947,0.44212859869003296,0.5551419258117676,0.3940480947494507,辛口|スッキリ|旨味|甘味|常温|キリリ|ラム|軽快|まろやか|キレ|しっかり|さわやか|酸味|冷酒|熱燗|苦味|柔らかい|ふくよか|さっぱり|リンゴ,Kunimare,國稀,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/zf39NUMxIhL0m|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2WLfvmCQBKKBI0|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2EiYze1MUpghk0,4,4.03944206237793,雪男|麒麟山|越乃寒梅|越乃景虎|加賀鳶,202512
10,Hokkaido,北海道,1173,0.3335117697715759,0.5121474266052246,0.3322957456111908,0.4266176223754883,0.400289386510849,0.4169175922870636,辛口|スッキリ|洋梨|旨味|甘味|フルーティ|コク|酸味|ナッツ|穏やか|常温|さわやか|しっかり|余韻|軽快|さらり|冷酒|フレッシュ|さっぱり|まろやか,Kokushimuso,国士無双,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/18RjiJW76mkYS8|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2ZYzDq9uGlPWIk|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/zLpTSawrSveHQ,5,4.0385260581970215,北雪|初孫|澤乃井|加賀鳶|酔心,202512
37710,Hokkaido,北海道,1205,0.35446491837501526,0.5334385633468628,0.3626875579357147,0.4213726818561554,0.34108975529670715,0.4054115414619446,旨味|酸味|チーズ|苦味|甘味|しっかり|辛口|バランス|スッキリ|綺麗|キレ|フルーティ|余韻|控えめ|華やか|マスカット|メロン|フレッシュ|複雑|さわやか,Tokachi,十勝,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2r0X7fNJX2Kcn|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1tbzqN36vFTzzP|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1OFwvLkaPA9eh3,6,4.017695426940918,上川大雪|乾坤一|大那|繁桝|松の司,202512
1562,Hokkaido,北海道,673,0.27567774057388306,0.5448547601699829,0.36987096071243286,0.43225565552711487,0.4020256996154785,0.3766442537307739,辛口|旨味|キレ|花|燗酒|常温|フルーティ|醤油|スッキリ|甘味|安定|しっかり|冷酒|熱燗|フレッシュ|あっさり|バランス|余韻|まろやか|酸味,Kitanokatsu,北の勝,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/wHA7Ozw9rNm72|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/150FxcVZBFGx9f|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/wrJDoNhP1NyHv,7,4.016403675079346,男山|〆張鶴|越乃寒梅|八海山|鶴齢,202512
1611,Hokkaido,北海道,1319,0.30198320746421814,0.4949806332588196,0.33121538162231445,0.46810606122016907,0.40396958589553833,0.41446587443351746,辛口|旨味|スッキリ|しっかり|酸味|フルーティ|甘味|キレ|バナナ|苦味|控えめ|フレッシュ|穏やか|メロン|バランス|さわやか|キリリ|軽快|昔ながら|常温,Niseko,二世古,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/V0uGUAyXEr3Qy|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/K0AYFsE5AHwYj|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Tu03zFcihr7CT,8,4.014242649078369,乾坤一|出雲富士|喜楽長|刈穂|瀧自慢,202512
2647,Hokkaido,北海道,680,0.3346288502216339,0.4936862289905548,0.3191617429256439,0.44758734107017517,0.3558715283870697,0.4641704857349396,酸味|旨味|スッキリ|甘味|ガス|辛口|さわやか|軽快|柑橘|しっかり|優しい|フレッシュ|フルーティ|キレ|バランス|柔らかい|あっさり|スイスイ|苦味|綺麗,福司,福司,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Y57feAa54xK1b|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2gnBguzICU0RRb|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/c9HrQdMBnGPk,9,4.011064052581787,真澄|貴|天の戸|いづみ橋|出雲富士,202512
3679,Hokkaido,北海道,1452,0.3296161890029907,0.5040709376335144,0.3304562270641327,0.43805474042892456,0.3824293315410614,0.435798317193985,旨味|辛口|さわやか|スッキリ|甘味|フレッシュ|酸味|リンゴ|しっかり|バランス|軽快|優しい|フルーティ|まろやか|柔らかい|余韻|苦味|穏やか|濃厚|豊か,Chitosetsuru,千歳鶴,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1PBbseuU8YpfpT|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2ss7CAsGZT5sni|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2CuQB5HNw9Pt2E,10,4.010909557342529,澤乃井|浦霞|真澄|会津中将|繁桝,202512
11,Hokkaido,北海道,477,0.34837454557418823,0.5401949882507324,0.367072731256485,0.45967668294906616,0.32855862379074097,0.36445677280426025,旨味|辛口|ほのか|フルーティ|スッキリ|マスカット|とろみ|華やか|甘味|酸味|メロン|キレ|コク|リンゴ|まろやか|しっかり|軽快|濃厚|さわやか|苦味,Kitanonishiki,北の錦,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1fOxqFtCYqlIeZ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/InbRx4yMTCI5O|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2NhVVfOFsUM0eF,11,4.0081706047058105,鶴齢|谷川岳|志太泉|松の司|蓬莱,202512
35681,Hokkaido,北海道,414,0.3272790312767029,0.5581995248794556,0.34934213757514954,0.417842835187912,0.3472197353839874,0.4051019549369812,酸味|フルーティ|スッキリ|旨味|辛口|余韻|苦味|シャープ|甘味|コク|キレ|メロン|ほのか|穏やか|さわやか|スイスイ|心地よい|しっかり|ブドウ|控えめ,Gohho,郷宝,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/ntl6KQisdRmP4|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2VbHh8Hp4aB0U8|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1juZjhOUtlCwPB,12,4.008039951324463,雨後の月|乾坤一|秀鳳|刈穂|上川大雪,202512
3,Hokkaido,北海道,444,0.3228316009044647,0.5031257271766663,0.2964707911014557,0.4473135471343994,0.4382129907608032,0.40327325463294983,ラム|辛口|ワイン|スッキリ|キリリ|旨味|酸味|甘味|綺麗|なめらか|さっぱり|華やか|フルーティ|マイルド|さらり,Taisetsunokura,大雪乃蔵,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1TEP5ppHvZAKdr|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1Fx9ONGAyA7Tnh|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1b1dk2VX8c8qrP,13,4.007476806640625,三井の寿|銀盤|國稀|初孫|明鏡止水,202512
9,Hokkaido,北海道,309,0.3917330801486969,0.5332094430923462,0.30496156215667725,0.4487995505332947,0.27601584792137146,0.43775054812431335,旨味|フルーティ|酸味|余韻|しっかり|スッキリ|甘味|柑橘|桃|ジューシー|辛口|キレ|マイルド|安定|パイナップル|柔らかい|ふんわり|軽快|さわやか|バランス,Ezonokuma,えぞ乃熊,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2YpGF31bIR0tWl|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2QGIBCIkOmAWI0|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1pPbxHaqRQBKNh,14,4.0074639320373535,南部美人|大那|上川大雪|松の司|一白水成,202512
67760,Hokkaido,北海道,274,0.4185762107372284,0.6084508895874023,0.26539191603660583,0.30460187792778015,0.3647400736808777,0.3979082405567169,ワイン|旨味|辛口|余韻|フルーティ|酸味|スッキリ|甘味|華やか|桜|苦味|洋梨|バランス|ブドウ|しっかり|ジューシー|ふくよか,Goryo,五稜,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2lIGJyl76SsmXG|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/tTj4NxwaqbP5m|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/27Nc50iW56hXQx,15,4.007296085357666,東一|満寿泉|人気一|花の舞|松みどり,202512
14953,Hokkaido,北海道,166,0.26582661271095276,0.4479061961174011,0.2444118708372116,0.5587188601493835,0.49574029445648193,0.33324748277664185,甘辛い|フルーティ|複雑|いちご|穏やか,Kamikawa,神川,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/WrJdxHp0uxuDc|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2yBkAmPzl7vKuM|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/29MDWCcPGPLWMe,16,4.007244110107422,半蔵|能古見|大山|辻善兵衛|秀鳳,202512
1794,Hokkaido,北海道,182,0.505479633808136,0.522922694683075,0.1612955927848816,0.4754064083099365,0.1768113374710083,0.433304101228714,フルーティ|旨味,Hokutozuiso,北斗随想,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/rjemS2uDA7s1a|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/NPjo0T40K72rr|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/30Ly3SvPjCzlos,17,4.007197856903076,翠玉|浪乃音|翠露|磯自慢|ロ万,202512
4,Hokkaido,北海道,256,0.41406890749931335,0.4521912634372711,0.27158644795417786,0.4249180853366852,0.35394102334976196,0.4944503605365753,スッキリ|辛口|心地よい|旨味|キリリ|ワイン|フルーティ|ピチピチ|優しい,Takaragawa,宝川,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1kuO9qbfIA8MDR|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1G9zLcExmoDh9p|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/hch7ERxgnAwyd,18,4.006815433502197,北雪|谷川岳|真澄|久保田|繁桝,202512
1811,Hokkaido,北海道,204,0.13212421536445618,0.52376389503479,0.49740877747535706,0.48364922404289246,0.39807993173599243,0.26156237721443176,旨味|ずっしり|辛口|昔ながら|豊か,Kinteki,金滴,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2iukZvAuzp3BDt|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1AvrZcgqZJ0Vr3|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1oVUa2eXekS0jG,19,4.0067138671875,黒牛|宗玄|二世古|男山|榮川,202512
2643,Hokkaido,北海道,62,,,,,,,,なまら超辛,なまら超辛,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/JvqBRE8wxyquD|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/kTNRpDUWgDO5w|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/glWpr4SHZz4uW,20,4.0066819190979,日出盛|二才の醸|船中八策|たかの井|三千盛,202512
19,Aomori,青森県,18296,0.47596216201782227,0.4902658760547638,0.25335127115249634,0.3726772665977478,0.3381493389606476,0.46441277861595154,ガス|旨味|酸味|リンゴ|安定|フルーティ|バランス|苦味|甘味|華やか|桜|綺麗|スッキリ|フレッシュ|さわやか|しっかり|キレ|余韻|上品|穏やか,Denshu,田酒,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2ydwuvIGFaasOK|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2F3xYPdodgpsJg|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2OhrKglDjkrYpI,1,4.412219047546387,AKABU|而今|紀土|豊盃|信州亀齢,202512
12,Aomori,青森県,9763,0.4950315058231354,0.4655643403530121,0.20099952816963196,0.2817605435848236,0.39824923872947693,0.5097071528434753,リンゴ|フルーティ|ガス|酸味|甘味|華やか|苦味|フレッシュ|さわやか|旨味|ワイン|スッキリ|バランス|辛口|軽快|ピリリ|キレ|オレンジ|ジューシー|しっかり,Mutsuhassen,陸奥八仙,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2KyDQcJsY3HEPF|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/19a5oaeeTVUnui|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1dWBKlOeUEIpVE,2,4.036422252655029,佐久乃花|七賢|萩の鶴|紀土|AKABU,202512
1070,Aomori,青森県,4940,0.4222104549407959,0.4967862665653229,0.2639681100845337,0.3890102505683899,0.42256197333335876,0.4187779426574707,リンゴ|旨味|フルーティ|甘味|酸味|苦味|スッキリ|華やか|さわやか|辛口|フレッシュ|バランス|キレ|しっかり|ガス|綺麗|余韻|桜|安定|穏やか,Hohai,豊盃,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/jJjicgbTVuJXM|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2T6VlZP4YJLUym|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2ThLXjOf6tDCEw,3,4.0146355628967285,大信州|佐久乃花|田光|田酒|阿櫻,202512
20,Aomori,青森県,696,0.3890133500099182,0.47555601596832275,0.24900151789188385,0.44543200731277466,0.44175875186920166,0.4085986912250519,旨味|リンゴ|スッキリ|甘味|キレ|フルーティ|バランス|酸味|華やか|苦味|メロン|辛口|綺麗|上品|穏やか|味噌|余韻|柔らかい|冷酒|さわやか,Kikuizumi,喜久泉,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2Nvg80HAU3sOwS|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1A5SkgjJUW9gCW|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2MpSdkivte36dA,4,4.006609916687012,豊盃|田光|会津中将|石鎚|南部美人,202512
1498,Aomori,青森県,1157,0.33927449584007263,0.5359468460083008,0.34790483117103577,0.4578999876976013,0.3820626735687256,0.34780994057655334,ワイン|甘味|酸味|フルーティ|辛口|旨味|リンゴ|スッキリ|コク|さっぱり|冷酒|グイグイ|常温|キレ|しっかり|苦味|ヨーグルト|まろやか|濃厚|ジュース,Momokawa,桃川,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/p4glat7ED6Cw5|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1lTBD1E5aH7NQO|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2wY5aWf2LXapmq,5,4.0066094398498535,玉乃光|満寿泉|白龍|浜福鶴|花の舞,202512
1895,Aomori,青森県,1279,0.41451287269592285,0.424722820520401,0.2705308496952057,0.3516034185886383,0.5358243584632874,0.40480858087539673,リンゴ|酸味|旨味|ガス|苦味|ワイン|甘味|さわやか|フルーティ|スッキリ|キレ|辛口|フレッシュ|華やか|ヨーグルト|甘酸っぱい|しっかり|控えめ|バランス|穏やか,Hatomasamune,鳩正宗,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/30HA38GoZCFA1c|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1PR883KUO43PEb|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1CgyIAqr2KwcyN,6,4.006608009338379,残草蓬莱|佐久乃花|雨降|豊盃|陸奥八仙,202512
71579,Aomori,青森県,409,0.4200574457645416,0.4800213575363159,0.28160780668258667,0.38059747219085693,0.40123438835144043,0.4560535252094269,酸味|辛口|リンゴ|フルーティ|甘味|旨味|さわやか|苦味|スッキリ|ヨーグルト|ほのか|ガス|甘酸っぱい|パイナップル|キレ|華やか|さっぱり|穏やか|バランス|ふくよか,Torai,杜來,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2S0pxCuo0oCz4g|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1OjeuSSn9j7sUW|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2iUF2kdetgKyCM,7,4.006606578826904,秀鳳|山形正宗|百楽門|高千代|弥右衛門,202512
1700,Aomori,青森県,677,0.3335424065589905,0.3588945269584656,0.21746715903282166,0.2493971735239029,0.614336371421814,0.5225362181663513,辛口|フレッシュ|キレ|旨味|ピリリ|さわやか|フルーティ|ガス|スッキリ|苦味|甘味|酸味|しっかり|リンゴ|清涼|余韻|キリリ|昔ながら|ほのか|爽快,Mutsuotokoyama,陸奥男山,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1QqFMWDfAk6HZq|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/27YNOKjnYf1wKz|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/qeG8hUQwtrAsg,8,4.006606101989746,常山|洌|墨廼江|春鹿|天寶一,202512
3124,Aomori,青森県,764,0.35217300057411194,0.5427604913711548,0.29403722286224365,0.43302682042121887,0.3726375102996826,0.41055622696876526,酸味|甘味|旨味|フルーティ|辛口|リンゴ|苦味|スッキリ|甘酸っぱい|いちご|華やか|しっかり|さわやか|バランス|キレ|控えめ|ほのか|フレッシュ|まろやか|冷酒,如空,如空,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2NUbWFax9RgcXw|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/GyVBxBioPXpLR|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/15rKrrewxwqdLM,9,4.006605625152588,庭のうぐいす|秀鳳|田光|阿櫻|豊盃,202512
21,Aomori,青森県,350,0.5371279716491699,0.5466588735580444,0.2235274612903595,0.3332984745502472,0.31327661871910095,0.391743540763855,上品|華やか|メロン|フルーティ|甘味|旨味|綺麗|梨|ジューシー|スッキリ|パイナップル|桃|余韻|バランス|キレ|苦味|なめらか|リンゴ|辛口|ピリリ,Uto,善知鳥,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1GYgwhRHib9qUc|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2Wz0xLpD7YnDgU|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/17mSLVpAeSRrM8,10,4.006602764129639,十四代|花邑|東洋美人|くどき上手|翠玉,202512
1605,Aomori,青森県,480,0.3904220461845398,0.45277947187423706,0.3377054035663605,0.3761739730834961,0.449482798576355,0.43008700013160706,辛口|リンゴ|酸味|常温|スッキリ|甘味|味噌|旨味|華やか|花|桜|セメダイン|冷酒|さっぱり|熱燗|蜜|ほのか|ちびちび|苦味|なめらか,Joppari,じょっぱり,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2FZI7tU6wl4FGF|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1FrqURqNA4cBCI|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/29uXffQCkMhOVQ,11,4.006601810455322,あさ開|澤乃井|誠鏡|石鎚|阿櫻,202512
1436,Aomori,青森県,229,0.24961508810520172,0.32254090905189514,0.4889424443244934,0.45376184582710266,0.4768978953361511,0.40157631039619446,辛口|味噌|まろやか|旨味|ふっくら|スッキリ|コーヒー,Kamekichi,亀吉,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/BSicaDTJGEWN8|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2982VKp466D0g9|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2gd4O2EdcaZVna,12,4.006601810455322,銀盤|初孫|鷹勇|北雪|越の寒中梅,202512
1747,Aomori,青森県,670,0.39170223474502563,0.5171982049942017,0.3335641324520111,0.44235363602638245,0.31090760231018066,0.4188915193080902,酸味|旨味|華やか|甘味|フルーティ|穏やか|バランス|スッキリ|しっかり|苦味|辛口|リンゴ|綺麗|コク|カルピス|さわやか|控えめ|柔らかい|軽快|味噌,Rokkon,六根,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1h9VOMF7J0SSKN|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1WvdiBPeU1uHAi|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/RFCcqwtbg1DrR,13,4.006601333618164,田光|秀鳳|南部美人|旭興|真澄,202512
1987,Aomori,青森県,217,0.29810279607772827,0.45761537551879883,0.3336382508277893,0.5267456769943237,0.36485031247138977,0.42406561970710754,旨味|軽快|スッキリ|コク|華やか|酸味|辛口|穏やか|控えめ|常温|甘味|じわじわ|キレ,Sakuta (作田),作田,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2WzMDrxqwWdByG|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1JUaHU14CQD8uk|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/fKY2ucFq8f8Qy,14,4.006600856781006,高清水|國権|綿屋|越前岬|国士無双,202512
17,Aomori,青森県,243,0.3448294997215271,0.523137092590332,0.3500681519508362,0.4665190875530243,0.3725501298904419,0.3583836257457733,酸味|まろやか|旨味|甘味|濃厚|さっぱり|コク|芳醇|リンゴ|苦味|キレ|ほのか|芳香|辛口|ふんわり|ピチピチ|さわやか|フルーティ|じっくり|バランス,Hachitsuru,八鶴,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1ZZC4D2mI27ecW|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/5bjmrKfW3PtEP|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1slHpnSGN9vayC,15,4.006600856781006,福小町|如空|大山|秀鳳|六根,202512
2830,Aomori,青森県,189,0.5481140613555908,0.5069289803504944,0.2180730402469635,0.3014581501483917,0.39286670088768005,0.38706180453300476,華やか|フルーティ|リンゴ|ハーブ|フレッシュ|キレ|甘味|桜,,華一風,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/17nKRWOQABaThP|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/y5P6MA42P3Qut|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/qIrPJBDqwTAtM,16,4.006600379943848,東長|雅山流|出羽桜|つきよしの|石鎚,202512
14,Aomori,青森県,176,0.2070845067501068,0.4169633984565735,0.264556884765625,0.6133344769477844,0.4656316637992859,0.346807062625885,まろやか,Sugidama,杉玉,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/WZj6z0Mgedjkz|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1he9XCFc37IHbV|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/JoSeNycXaodpC,17,4.006600379943848,極上吉乃川|北雪|越乃寒梅|千歳鶴|銀嶺月山,202512
42260,Aomori,青森県,164,0.34070420265197754,0.498865008354187,0.2807998061180115,0.3505597412586212,0.47444525361061096,0.45630624890327454,旨味|スッキリ|辛口|フルーティ|酸味|余韻|ガス,Shichiriki,七力,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2NTDgSjAlKBooe|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/11Irxf9wNmMLDk|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/26zU1ak5GLDw53,18,4.006600379943848,天領|久保田|真澄|鶴齢|出羽桜,202512
1606,Aomori,青森県,317,0.2868567109107971,0.45784300565719604,0.249187171459198,0.48355454206466675,0.4379882514476776,0.4694039225578308,ほのか|するする|旨味|軽快|さっぱり|スイスイ|スッキリ|穏やか|さらり|酸味|キレ|あっさり|グイグイ|甘味|さわやか|リンゴ|常温|優しい|フルーティ|苦味,N,ん,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1iyjAUZYWcE6Y8|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/deqJzdSLdSFhr|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/lAm29WLBIeeoi,19,4.006600379943848,白糸|銀嶺月山|黄金澤|綿屋|高清水,202512
1644,Aomori,青森県,277,0.2265758067369461,0.4119562804698944,0.21514558792114258,0.42767634987831116,0.5676015615463257,0.47706305980682373,辛口|透き通る|スッキリ,Nebuta,ねぶた,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2BvjSvygg3zP2a|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1JgRmylsAl6NRJ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2cH3ii48vXMh96,20,4.006600379943848,國稀|雪男|越乃寒梅|越乃景虎|宝剣,202512
2602,Iwate,岩手県,16319,0.4955277144908905,0.48657867312431335,0.20549917221069336,0.3159028887748718,0.2537429630756378,0.5579277873039246,ガス|酸味|フルーティ|甘味|旨味|さわやか|苦味|バランス|フレッシュ|ラムネ|安定|スッキリ|軽快|リンゴ|ジューシー|綺麗|華やか|マスカット|キレ|しっかり,AKABU,AKABU,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1mz4M2VdDl9azo|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1qYXwZ8EbCBCiN|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/2xzRn3wGxIcvQp,1,4.412219047546387,萩の鶴|加茂錦|寒紅梅|信州亀齢|自然郷,202512
32,Iwate,岩手県,3868,0.4216148555278778,0.5356356501579285,0.2860584855079651,0.43413764238357544,0.2992057800292969,0.41893476247787476,フルーティ|旨味|甘味|酸味|スッキリ|辛口|華やか|苦味|さわやか|バランス|安定|上品|綺麗|ガス|しっかり|ワイン|フレッシュ|余韻|優しい|まろやか,Nanbubijin,南部美人,https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/1majeF0XeP3wnZ|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/akF2lcACtltff|https://s3-ap-northeast-1.amazonaws.com/physalis-sake-images/i3qhNQBx6Bo6H,2,4.008885860443115,出羽桜|雨後の月|雪の茅舎|紀土|蓬莱,202512
